text,label,label_text,index
I couldn't ask for an easier purchase or a better set of pillow cases.,0,not-counterfactual,2710
I ordered these to replace another cheap pair of headphones that had one earbud failing.,0,not-counterfactual,2828
"My daughter thought she should have them, si she took them for her self.",0,not-counterfactual,1879
The colors are not as vibrant as the Amazon picture.,0,not-counterfactual,2682
"I took my high end hairdryer, confident that I could work it well with this adapter.",0,not-counterfactual,243
"I do wish it had a label holder on the front so I could label the baskets with what's inside (ie: blocks, toy cars, etc).",1,counterfactual,2597
I ordered a 2XL thinking it would be roomy for me.,0,not-counterfactual,4834
"the other people who wrote reviews, stated that this shirt ran small.",0,not-counterfactual,2465
"I think I would have been happier with the print version, and that's no fault of the actual content.",1,counterfactual,3830
"There was nothing wrong with them, they were just very small for the size indicated.",0,not-counterfactual,3461
I was willing to spend more because I wanted a really good pillow for a change and these are just great.,0,not-counterfactual,222
We have to open the doors a crack for it to function.,0,not-counterfactual,1785
"""It fit her well though it has \room to grow\"""" so should be fine for the next year.""""""",0,not-counterfactual,3278
What I did not like is how quickly they sleep together.,0,not-counterfactual,2196
Tv hasn't fallen yet so won't complain.,0,not-counterfactual,4198
"Great price, but if it doesn't work properly .......",0,not-counterfactual,3629
I haven't used them yet so will probably update my review once I do.,0,not-counterfactual,4067
"Knocked off one star due to fabric- while it's absolutely gorgeous, it feels very, very fragile and like it would be verrrrry easy to tear.",0,not-counterfactual,1808
I'm 5'6' and it covers my butt so bring on the leggings :) I am a b-cup and I've been able to comfortably wear these w/ just nipple covers instead of a regular bra which I love.,0,not-counterfactual,341
"This is a great raincoat, since it does not feel like some of the cheaper ones...like someone just bonded plastic over cloth.",0,not-counterfactual,1104
"But my wreath is evergreen, so a very dark green wire would be more appropriate.",0,not-counterfactual,383
The shirt fit exactly as is was supposed to.,0,not-counterfactual,2053
The final product is perfect and this company couldn't have made it any easier.,0,not-counterfactual,1703
"I would give them a 5 star review if both ends of the buckle were the same, in other words, I feel the right side of the buckle in the picture should be the same as the left side which will hold the webbing.",1,counterfactual,909
These fit as expected and I just love them but they rip min the crotch so easily.,0,not-counterfactual,1542
The two decoritive pillows it comes with gives it a nice touch.,0,not-counterfactual,4212
I loved reading this novel it was so very entertaining and I couldn't put it down....can't wait to read part 2.....,0,not-counterfactual,4655
"Good quality, seems to be comfortable on our son.",0,not-counterfactual,1170
I don't think I should have to take my brand new unit into an authorized Onkyo service center to repair what was wrong with the unit right out of the box.,0,not-counterfactual,3743
There are only so many events of brutal fighting and prowess of archers against roman legions that one can stand without switching off.,0,not-counterfactual,4055
beautiful jacked however i should have picked a bigger size.,1,counterfactual,4363
"It would be nice if the picture was accurate, I was under the impression I was getting a hoodie.",1,counterfactual,3533
I thought the characters were a little odd and didn't warm up to them.,0,not-counterfactual,502
Kind of disapponting it couldn't last through one big bump.,0,not-counterfactual,1906
Another great paranormal romance that I am hooked on.,0,not-counterfactual,1750
This leotard fits my daughter well and she likes the detail in the front.,0,not-counterfactual,415
It provides excellent support for my neck when I doze off.,0,not-counterfactual,1858
I AM CERTAINLY USING THIS SELLER AGAIN AND AGAIN.,0,not-counterfactual,4108
Photos a great feature...  And Voice Recorder...    Its has a nice feel to it and it has a Nice black look to it    Cons  Finger Magnet(thumb prints)  Buttons are sometime hard to press because of the wheel  video is Ok could of been better    Pros  nice look   5 Great features   Good voice recording  Replaceable battery   Long life about 20 hrs  EQ and also customizable  Sound Quilty Great,0,not-counterfactual,681
"But, to vacuum carpets it doesn't work well unless the carpet is less than a quarter inch thickness.",0,not-counterfactual,229
A great gift for the girls in the office!,0,not-counterfactual,4418
Check for all hardware first off because returning this beast in original packaging would be hard.,0,not-counterfactual,3164
If you want it skin tight I would go with the small.,1,counterfactual,2247
"So, the E07K doesn't do as good a job as my vintage receiver but see comment about being an energy suck.",0,not-counterfactual,4434
"It is a good length; I am almost 6ft tall and was afraid it would be a mini dress, but it is about knee length even on me!",0,not-counterfactual,4301
I should have had these to listen to my music a long while ago - There great!,0,not-counterfactual,1519
"I would have liked to have had some photos with this ebook, just for breaking up the monotony of the print.",1,counterfactual,3234
(This also indicates how much I liked these headphones when they worked.),0,not-counterfactual,2974
We wanted brightly colored socks to motivate us to exercise!,0,not-counterfactual,3556
It was beautifully written without all the garbage included in most modern books.,0,not-counterfactual,442
"Perhaps some kind of remote switch could be added to a future model, but of course that would add yet another remote to the group I already have...so perhaps not.",0,not-counterfactual,2205
